uid,id,provincecode,birthday,age,gender,areaid,provincename,cityname,areaname,instalments_num,instalments_amount,shop_address,trans_date,taobaostartdate,taobaoenddate,taobaodealno,apptimes,deal,apply_request_sum,apply_reject_sum,loan_offer_sum,repay_fail_sum,max_default_days,default,province,nominalrates,default30,alipaybalance,yuebaobalance,huabeiamount,huabeibalance,creditlevelasbuyer,tencentscore,gaodescore,numbercontact,numbercontact20s,highcontact,highcontact20s,numbercontacttotal,default_firstmonth_0,default_firstmonth_30,default_firstmonth_60,delaydate_max,default_max_0,default_max_30,default_max_60
102215707,1200471789,62,19971208,22,FALSE,622625,null,null,null,12,450000,江苏省无锡市锡山区友谊北路104,2019/3/11,2018/9/22,2019/3/11,67,1,1,0,0,,,0,FALSE,gansu,0.20456,FALSE,0,6760.83,1000,488.34,32,40.16666667,0.1920935,6,4,TRUE,TRUE,65,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
8734433,1200480015,34,19890718,30,FALSE,341225,安徽省,阜阳市,阜南县,12,378000,江苏省南京市江宁区星光名座8栋117号商铺美团2层,2019/3/21,2018/9/23,2019/3/21,247,1,0,0,0,,,,,anhui,0.204571429,,0,677.89,3300,1.86,74,60.2,0.134698,0,0,FALSE,FALSE,0,,,,,,,
103173759,1200487201,41,19910523,28,FALSE,412722,null,null,null,12,650000,安徽省合肥市庐阳区步行街淮海路240号,2019/3/30,2018/10/6,2019/3/26,205,1,1,0,0,,,3,TRUE,henan,0.359378462,FALSE,1,0,1900,1441.61,184,34.5,0.146282,3,3,FALSE,TRUE,24,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE
95126599,1200430033,32,19910626,28,FALSE,320683,江苏省,南通市,通州市,12,150000,上海市上海市奉贤区四团镇（平安社区）平福路1422号,2018/12/15,2018/6/18,2018/12/14,37,1,0,0,0,,,,,jiangsu,0.20456,,0,0,0,0,48,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
92844140,1200432422,53,19750130,44,TRUE,532930,云南省,大理白族自治州,洱源县,12,650000,上海市上海市青浦区香花桥街道大盈路361号,2018/12/20,2018/12/14,2018/12/20,17,1,0,0,0,,,,,yunnan,0.204578462,,0.96,0.11,1000,70.11,0,77,0.1920935,24,20,TRUE,TRUE,223,,,,,,,
24139612,1200368244,32,19940524,25,FALSE,320682,江苏省,南通市,如皋市,12,639000,上海市上海市静安区秣陵路192路2楼13号,2018/5/7,2017/11/10,2018/5/6,116,1,0,0,0,,,,,jiangsu,0.358948357,,0,0,3000,639.9,50,38.2,0.1920935,21,16,TRUE,TRUE,442,,,,,,,
35208787,1200460745,34,19970927,22,FALSE,342427,null,null,null,12,378000,安徽省合肥市经开区莲花路558号百乐门名品广场11幢,2019/2/25,,2019/2/25,519,1,1,0,0,,,0,FALSE,anhui,0.359365079,FALSE,7.73,241.23,1600,466.56,83,42,0.1920935,4,3,TRUE,TRUE,73,FALSE,FALSE,FALSE,-20,FALSE,FALSE,FALSE
107901231,1200534181,34,19910206,28,FALSE,341222,安徽省,阜阳市,太和县,12,580000,江苏省苏州市太仓市斜塘联丰广场2157号,2019/6/17,2018/12/24,2019/6/17,9,1,1,0,0,0,0,138,TRUE,anhui,0.252572414,TRUE,0,42.05,3700,3634.98,,60.2,0.081995,23,23,TRUE,TRUE,126,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
45498281,1200399789,51,19860712,33,FALSE,510121,四川省,成都市,金堂县,12,280000,江苏省无锡市江阴市石庄新街82-2号,2018/10/2,2018/4/3,2018/9/23,150,2,1,0,0,,,126,TRUE,sichuan,0.204542857,TRUE,0,0,650,15.7,0,58.75,0.157068333,21,19,TRUE,TRUE,146,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
79760096,1200424289,37,19990603,20,FALSE,372930,null,null,null,12,290000,江苏省苏州市吴江市苏州吴江经济技术开发区姚家庄古塘路108,2018/12/1,2018/6/6,2018/12/1,166,2,1,0,0,,,0,FALSE,shandong,0.359351724,FALSE,0,10.5,1300,1.3,38,50.44444444,0.1920935,22,18,TRUE,TRUE,96,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
96464766,1200425550,34,19970823,22,FALSE,341204,安徽省,阜阳市,颍泉区,12,398000,浙江省宁波市北仑区博地影秀城J座1203室,2018/12/5,,,0,1,0,0,0,,,,,anhui,0.204552764,,0,0,0,0,,60.2,0.1920935,7,5,TRUE,TRUE,26,,,,,,,
75642349,1200448543,34,19830907,36,FALSE,342222,null,null,null,12,350000,江苏省苏州市吴江市吴江经济技术开发区三兴路969号,2019/1/18,2018/7/19,2019/1/18,291,1,0,0,0,,,,,anhui,0.20456,,0,0.43,1000,20.36,64,69,0.1920935,10,10,TRUE,TRUE,153,,,,,,,
93329438,1200581391,32,19990302,20,FALSE,320723,江苏省,连云港市,灌云县,12,458000,江苏省南京市浦口区明发滨江新城308栋1032室,2019/8/28,2019/3/6,2019/8/25,29,1,1,0,0,0,0,0,FALSE,jiangsu,0.204558952,FALSE,0,2061.98,3000,0,324,62,0.166203,8,7,TRUE,TRUE,30,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
59591099,1200472345,23,20000530,19,FALSE,230811,黑龙江省,佳木斯市,郊区,12,430000,上海市上海市浦东新区张江镇军民路99号,2019/3/11,2018/10/12,2019/3/11,122,1,0,0,0,0,0,,,heilong,0.204576744,,6.64,0.13,750,0.97,13,69,0.2601185,62,52,TRUE,TRUE,413,,,,,,,
102631696,1200479008,52,20001124,19,FALSE,522424,贵州省,毕节地区,金沙县,12,280000,浙江省宁波市慈溪市慈溪市附海镇观附公路985号,2019/3/19,2018/12/3,2019/3/19,38,1,0,0,0,,,,,guizhou,0.204542857,,0,0,0,-120.05,0,46,0.279666,0,0,FALSE,FALSE,0,,,,,,,
80183349,1200364005,34,19790705,40,FALSE,340321,安徽省,蚌埠市,怀远县,12,500000,上海市上海市青浦区凤溪镇凤中路40号,2018/4/3,2018/2/1,2019/3/2,120,2,1,0,0,,,13,TRUE,anhui,0.358976,FALSE,0,414.89,1100,166.59,0,75.22222222,0.1920935,0,0,FALSE,FALSE,9,FALSE,FALSE,FALSE,13,TRUE,FALSE,FALSE
61081244,1200453756,53,19840406,35,FALSE,532128,null,null,null,12,320000,江苏省苏州市太仓市璜泾镇鹿河新鹿路,2019/2/9,2018/8/23,2019/5/26,192,2,0,0,0,,,,,yunnan,0.204575,,0,2.51,300,280,6,60.2,0.201068,16,14,TRUE,TRUE,141,,,,,,,
98399468,1200545731,34,19990205,20,FALSE,342921,null,null,null,12,398000,安徽省合肥市蜀山区经开区港澳广场A座804,2019/7/2,2019/1/6,2019/6/29,72,1,0,0,0,1,2,,,anhui,0.311346734,,0,7.64,1000,760.1,47,66,0.160199,5,3,TRUE,TRUE,82,,,,,,,
92531145,1200398013,41,19741016,45,FALSE,413026,null,null,null,12,595000,上海市上海市青浦区练塘镇练北路34号,2018/9/26,2018/5/20,2018/9/25,20,1,1,0,0,,,51,TRUE,henan,0.359368067,TRUE,0,0,500,500,0,60,0.1920935,11,9,TRUE,TRUE,112,FALSE,FALSE,FALSE,51,TRUE,TRUE,FALSE
31547344,1200381070,32,19790720,40,FALSE,320826,江苏省,淮安市,涟水县,12,600000,上海市上海市闵行区七宝镇七莘路2893号,2018/7/21,2018/2/1,2018/7/21,40,1,0,0,0,,,,,jiangsu,0.21378,,0,305.29,8000,8000,248,42,0.1920935,5,5,TRUE,TRUE,91,,,,,,,
73961160,1200446724,41,19961019,23,TRUE,410823,河南省,焦作市,武陟县,12,280000,江苏省苏州市常熟市高新技术产业园朝阳路12号,2019/1/13,2018/7/17,2019/1/12,407,1,0,0,0,,,,,henan,0.359342857,,0,7.74,3000,48.43,258,53,0.1920935,17,14,TRUE,TRUE,132,,,,,,,
72128368,1200345239,41,19910405,28,FALSE,411481,河南省,商丘市,永城市,12,400000,莘庄镇莘北路121-8号,2017/12/2,,,0,1,0,0,0,,,,,henan,0.49418,,0,0,0,0,,79,0.1920935,3,3,FALSE,TRUE,685,,,,,,,
90978032,1200390350,22,19980409,21,FALSE,220322,吉林省,四平市,梨树县,12,560000,上海市上海市浦东新区周浦镇年家浜路417号,2018/8/28,2018/3/1,2019/6/17,114,2,1,1,1,0,0,0,FALSE,jilin,0.204564286,FALSE,5.02,0.83,2000,1146.6,10,74.22222222,0.139923,16,13,TRUE,TRUE,104,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
96035885,1200541184,33,20001126,19,FALSE,330324,浙江省,温州市,永嘉县,12,395000,江苏省南京市江宁区铺岗街259-2,2019/6/27,2018/12/29,2019/6/23,46,1,0,0,0,1,0,,,zhejiang,0.311341772,,0,8.62,400,1.19,8,71,0.202124,0,0,FALSE,FALSE,3,,,,,,,
36774754,1200307385,32,19820326,37,TRUE,320681,江苏省,南通市,启东市,12,588800,张杨北路5498号,2017/10/31,,,0,1,1,0,0,,,,,jiangsu,0.38095788,,0,0,0,0,,59.75,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
29618309,1200582196,42,20000409,19,FALSE,421081,湖北省,荆州市,石首市,12,358000,福建省厦门市湖里区安岭二路89号9009室,2019/8/30,2019/3/16,2019/8/27,14,1,0,1,0,0,0,,,hubei,0.204558659,,0,0,2000,15.71,1,77,0.070931,0,0,FALSE,FALSE,0,,,,,,,
45047672,1200393074,42,19980123,21,FALSE,420324,湖北省,十堰市,竹溪县,12,500000,江苏省无锡市江阴市华士镇新生路125号,2018/9/9,2018/4/21,2018/9/6,37,1,0,0,0,,,,,hubei,0.35936,,0,6.52,300,10,51,60.2,0.1920935,6,6,TRUE,TRUE,129,,,,,,,
88259963,1200379563,37,19990921,20,FALSE,371502,山东省,聊城市,东昌府区,12,398000,上海市上海市虹口区奎照路421号底层,2018/7/15,2018/2/4,2018/7/14,120,2,1,0,0,,,0,FALSE,shandong,0.288160804,FALSE,0,0.8,800,1.24,54,75.88888889,0.1920935,17,12,TRUE,TRUE,53,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
21128317,1200533035,53,19961102,23,FALSE,530328,云南省,曲靖市,沾益县,12,390000,江苏省苏州市昆山市小虞河路百丽湾西门大麻鸭种场院内,2019/6/15,,,0,1,0,1,0,0,0,,,yunnan,0.311353846,,0,0,0,0,,60.2,0.539549,11,10,TRUE,TRUE,80,,,,,,,
105660475,1200513657,62,19921002,27,FALSE,622429,null,null,null,12,189000,江苏省无锡市锡山区梅村镇新华路185-7,2019/5/12,2018/12/12,2019/5/10,37,1,1,0,0,,,0,FALSE,gansu,0.359365079,FALSE,1,24.6,1000,34.93,0,35,0.39413,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,-26,FALSE,FALSE,FALSE
102512352,1200476956,41,19870819,32,FALSE,410928,河南省,濮阳市,濮阳县,12,418000,江苏省苏州市吴中区胜浦镇新胜路366号5幢102,2019/3/17,2018/11/18,2019/3/15,58,1,0,0,0,,,,,henan,0.204564593,,3.98,0,1500,669.94,0,60.2,0.194572,0,0,FALSE,FALSE,0,,,,,,,
24779637,1200533740,52,19950715,24,FALSE,522132,null,null,null,12,550000,江苏省苏州市虎丘区何山路361号佳世达松园公寓联通营业厅,2019/6/16,2019/2/21,2019/2/21,1,1,0,5,0,0,0,,,guizhou,0.20456,,0.7,0,0,0,0,60.2,0.229094,35,24,TRUE,TRUE,230,,,,,,,
92339300,1200439073,53,20000703,19,FALSE,530381,云南省,曲靖市,宣威市,12,600000,浙江省宁波市江北区慈城解放路109号,2018/12/28,2018/7/2,2018/12/28,218,1,1,0,0,,,31,TRUE,yunnan,0.20456,TRUE,0,2.65,300,2.27,5,17,0.1920935,5,4,TRUE,TRUE,87,TRUE,TRUE,FALSE,31,TRUE,TRUE,FALSE
102127201,1200470288,14,19860808,33,FALSE,142433,null,null,null,12,398000,江苏省苏州市相城区苏州市相城区元和街道相城大道89号香城花园二区商铺D区17号,2019/3/9,2018/9/9,2019/3/9,318,1,1,0,0,,,19,TRUE,shanxi1,0.204552764,FALSE,0,23.35,10000,9623.02,259,47.33333333,0.1920935,4,4,TRUE,TRUE,58,TRUE,FALSE,FALSE,19,TRUE,FALSE,FALSE
85326406,1200381870,61,19950206,24,FALSE,610429,陕西省,咸阳市,旬邑县,12,398000,江苏省苏州市昆山市小虞河路百丽湾西门大麻鸭种场院内,2018/7/24,,,0,1,0,0,0,,,,,shanxi,0.359346734,,0,0,0,0,0,78,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
88603048,1200380414,32,19901207,29,FALSE,321322,江苏省,宿迁市,沭阳县,12,300000,上海市上海市浦东新区张江高科欧尚超市一楼,2018/7/18,,,0,2,1,0,0,,,1,TRUE,jiangsu,0.35896,FALSE,203,0,0,0,0,53.88888889,0.1920935,9,8,TRUE,TRUE,34,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE
65670778,1200329912,31,19730403,46,FALSE,310227,null,null,null,12,688800,方松街道嘉松南路288号183室,2017/11/17,,,0,1,1,0,0,,,,,shanghai,0.380958188,,0,0,0,0,,49,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
27443827,1200409830,41,19920701,27,FALSE,413021,null,null,null,12,300000,江苏省苏州市吴江市三淞路56号,2018/10/30,2018/5/5,2018/10/30,59,1,0,0,0,,,,,henan,0.20456,,0,1.32,1000,0,14,60.2,0.1920935,9,4,TRUE,TRUE,113,,,,,,,
111278130,1200576244,44,19951213,24,FALSE,441781,广东省,阳江市,阳春市,12,368000,广东省广州市白云区江夏北中路8号强盛大厦C栋517室,2019/8/16,2019/3/6,2019/7/29,14,1,1,0,0,0,0,6,TRUE,guangdong,0.204565217,FALSE,0,0,3100,0,30,60.2,0.187174,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,6,TRUE,FALSE,FALSE
42984426,1200443394,62,19931111,26,FALSE,622201,null,null,null,12,398000,上海市上海市杨浦区榆林路866号,2019/1/4,2018/7/7,2019/1/4,158,1,0,0,0,,,,,gansu,0.359346734,,0,0.19,500,3.8,71,60.66666667,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
109057305,1200549790,35,19820222,37,TRUE,350427,福建省,三明市,沙县,12,395000,江苏省南京市江宁区诚信大道星光名座8栋117商铺,2019/7/7,2019/1/10,2019/7/7,40,1,1,0,0,0,0,45,TRUE,fujian,0.359341772,TRUE,0,0,3000,2890.18,88,55,0.16948,0,0,FALSE,FALSE,12,TRUE,TRUE,FALSE,1000,TRUE,TRUE,TRUE
106854280,1200586274,43,20010406,18,FALSE,430902,湖南省,益阳市,资阳区,12,328000,江苏省苏州市相城区苏州市相城区元和街道相城大道89号香城花园二区商铺D区17号,2019/9/6,,,0,1,0,3,0,0,0,,,hunan,0.204573171,,0,0,0,0,0,76.66666667,0.354299,16,13,TRUE,TRUE,202,,,,,,,
79474638,1200362774,37,19980214,21,FALSE,370782,山东省,潍坊市,诸城市,12,289000,上海市上海市徐汇区老沪闵路517号,2018/3/25,2017/9/25,2018/3/25,174,3,1,3,2,0,6,5,TRUE,shandong,0.358906574,FALSE,2803.6,0,1500,4.52,147,23.3,0.1920935,2,1,FALSE,FALSE,32,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE
111449696,1200578222,37,20000805,19,FALSE,370829,山东省,济宁市,嘉祥县,12,318000,江苏省无锡市南长区梁溪区东鹏创富广场363号601室,2019/8/22,2019/3/1,2019/8/22,23,1,0,0,0,0,0,,,shandong,0.204566038,,50.01,56.9,700,0.97,3,60.2,0.1920935,0,0,FALSE,FALSE,26,,,,,,,
105461895,1200511367,36,19991013,20,TRUE,360731,江西省,赣州市,于都县,12,449000,上海市上海市松江区中山中路225号,2019/5/9,2018/11/10,2019/5/9,81,1,1,0,0,,,0,FALSE,jiangxi,0.359367483,FALSE,0,352.44,1200,47.05,69,49.2,0.339518,3,3,FALSE,TRUE,72,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
108634113,1200543144,36,19950319,24,FALSE,360731,江西省,赣州市,于都县,12,430000,上海市上海市嘉定区嘉定区众仁南路79弄11号106,2019/6/29,,,0,1,0,0,0,0,0,,,jiangxi,0.311376744,,0,0,0,0,,60.2,0.239694,0,0,FALSE,FALSE,0,,,,,,,
58176429,1200507873,34,19971225,22,FALSE,340826,安徽省,安庆市,宿松县,12,489000,江苏省苏州市昆山市玉山镇人民北路106号,2019/5/2,2018/11/11,2019/5/1,65,1,0,0,0,,,,,anhui,0.204564417,,0,0,1900,0.08,16,69,0.114122,3,2,FALSE,FALSE,56,,,,,,,
98625951,1200493300,34,19961016,23,FALSE,340621,安徽省,淮北市,濉溪县,12,378000,江苏省南京市江宁区诚信大道星光名座8栋117商铺,2019/4/9,2018/10/27,2019/4/9,42,1,1,0,0,,,3,TRUE,anhui,0.204571429,FALSE,0,262.53,2000,0,41,62.33333333,0.199379,13,13,TRUE,TRUE,91,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE
109705163,1200558874,41,19841005,35,FALSE,410928,河南省,濮阳市,濮阳县,12,398000,江苏省苏州市吴江市吴江经济技术开发区云梨路1455号,2019/7/19,,,0,1,1,0,0,0,0,0,FALSE,henan,0.204552764,FALSE,39.54,0,500,500,1,30,0.182291,3,3,FALSE,TRUE,57,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
89326113,1200382537,41,19930205,26,FALSE,411502,河南省,信阳市,浉河区,6,300000,上海市上海市闵行区虹梅南路1206号,2018/7/27,2018/2/4,2018/7/27,86,1,1,0,0,,,41,TRUE,henan,0.23864,TRUE,76.86,323.31,3500,3230.5,71,36,0.1920935,11,6,TRUE,TRUE,1580,FALSE,FALSE,FALSE,41,TRUE,TRUE,FALSE
31502411,1200366143,11,19881119,31,FALSE,110107,北京市,北京市,石景山区,12,300000,上海市上海市宝山区牡丹江路1583号,2018/4/20,2017/12/17,2018/4/3,66,1,0,0,0,,,,,beijing,0.35896,,0.05,0,500,0.42,0,83,0.1920935,6,6,TRUE,TRUE,57,,,,,,,
104383811,1200501851,32,19990130,20,FALSE,320722,江苏省,连云港市,东海县,12,230000,浙江省宁波市慈溪市龙山镇凤鸣路173号,2019/4/21,2018/11/14,2018/11/14,1,1,0,0,0,,,,,jiangsu,0.20453913,,0,0,0,0,0,60.2,0.132895,4,2,TRUE,FALSE,103,,,,,,,
91271375,1200512382,41,19850824,34,FALSE,413026,null,null,null,12,180000,江苏省苏州市吴江市苏州市吴江区盛泽大街舜湖中路75号,2019/5/10,,,0,1,0,0,0,,,,,henan,0.204533333,,0,0,0,0,0,60.2,0.084416,16,15,TRUE,TRUE,248,,,,,,,
69893544,1200490074,32,19861231,33,FALSE,320922,江苏省,盐城市,滨海县,12,585000,江苏省无锡市锡山区锡北镇八士锡港路58号,2019/4/4,2018/10/9,2019/4/1,24,1,1,0,0,,,245,TRUE,jiangsu,0.204574359,TRUE,7.86,0,2800,0.03,62,70,0.205267,59,50,TRUE,TRUE,583,TRUE,TRUE,TRUE,1000,TRUE,TRUE,TRUE
53343729,1200403021,34,19880808,31,FALSE,342623,null,null,null,12,320000,上海市上海市长宁区长宁区水城路298号,2018/10/12,2018/6/21,2018/10/9,111,3,1,0,0,0,0,0,FALSE,anhui,0.180575,FALSE,0,0,1000,0.28,3,61.09090909,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
101408690,1200459620,51,19980109,21,FALSE,513902,null,null,null,12,398000,浙江省嘉兴市秀洲区友谊街501-32号,2019/2/23,2018/9/3,2019/1/30,28,1,0,0,0,,,,,sichuan,0.204552764,,0,0.7,100,100,16,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
78693808,1200361285,53,19990504,20,FALSE,532128,null,null,null,12,280000,上海市上海市奉贤区沪杭公路979号,2018/3/14,2017/10/12,2018/3/13,130,2,1,0,0,,,5,TRUE,yunnan,0.466957143,FALSE,0,0,1000,199,6,78,0.1920935,8,6,TRUE,TRUE,42,FALSE,FALSE,FALSE,7,TRUE,FALSE,FALSE
89071801,1200381808,34,19970907,22,FALSE,340321,安徽省,蚌埠市,怀远县,12,398000,江苏省苏州市平江区银都商务广场1-111,2018/7/24,2018/2/14,2018/7/24,43,1,1,0,0,,,0,FALSE,anhui,0.359346734,FALSE,0,0,0,0,3,57.77777778,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,-31,FALSE,FALSE,FALSE
105608706,1200513002,41,19910515,28,FALSE,413026,null,null,null,12,160000,江苏省南京市雨花台区西柿路10号宝龙手机连锁,2019/5/11,2018/12/4,2019/5/9,28,1,1,0,0,,,0,FALSE,henan,0.252575,FALSE,0,0,2600,2500.2,21,21,0.289034,16,12,TRUE,TRUE,121,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
102950621,1200483965,37,19851117,34,FALSE,370481,山东省,枣庄市,滕州市,12,450000,江苏省苏州市相城区元和街道娄花东街88号,2019/3/26,2018/10/2,2019/3/25,295,1,1,0,0,,,1,TRUE,shandong,0.25256,FALSE,10.97,0,5200,1815.72,160,28,0.093884,15,13,TRUE,TRUE,119,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE
91400514,1200397713,34,19891105,30,TRUE,342224,null,null,null,12,300000,上海市上海市松江区庙前街22号,2018/9/25,,,0,1,0,0,0,,,,,anhui,0.18056,,0,0,0,0,0,60.2,0.1920935,1,1,FALSE,FALSE,3,,,,,,,
107259807,1200599997,13,19870120,32,TRUE,130423,河北省,邯郸市,临漳县,12,400000,北京市北京市朝阳区皮村中心街品牌手机广场,2019/9/29,,,0,1,0,0,0,0,0,,,hebei,0.20456,,0,0,0,0,,54,0.116637,1,1,FALSE,FALSE,50,,,,,,,
25915317,1200381080,42,19770916,42,FALSE,422323,null,null,null,12,600000,上海市上海市虹口区中山北一路10号,2018/7/21,2018/6/1,2018/7/21,96,3,1,0,0,,,2,TRUE,hubei,0.35936,FALSE,5000,0,900,45.1,6,64.33333333,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE
41473506,1200356200,41,19840410,35,FALSE,410621,河南省,鹤壁市,浚县,12,310000,上海市上海市浦东新区清溪路145号,2018/1/29,,,0,1,1,0,0,,,0,FALSE,henan,0.204954839,FALSE,0,0,0,0,,53,0.1920935,13,10,TRUE,TRUE,89,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
102363188,1200474221,51,19940314,25,FALSE,513021,null,null,null,12,398000,上海市上海市普陀区宜君路92号,2019/3/14,2018/9/26,2019/3/14,138,1,1,0,0,,,0,FALSE,sichuan,0.204552764,FALSE,0,1478.19,11000,8525.63,202,73.66666667,0.117568,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
93090223,1200401600,32,19990709,20,TRUE,320923,江苏省,盐城市,阜宁县,12,470000,江苏省苏州市姑苏区石路中心广场25号一楼,2018/10/7,2018/4/9,2018/10/7,111,1,1,0,0,,,0,FALSE,jiangsu,0.359370213,FALSE,0,0,900,727.83,181,43.77777778,0.1920935,0,0,FALSE,FALSE,88,FALSE,FALSE,FALSE,-30,FALSE,FALSE,FALSE
61359518,1200408308,34,19871108,32,FALSE,341224,null,null,null,12,290000,上海市上海市奉贤区奉城镇川南奉公路9808号,2018/10/26,2018/5/1,2019/6/29,246,2,1,1,1,9,0,3,TRUE,anhui,0.180551724,FALSE,0,9096.31,4200,1.3,22,69,0.090043,76,69,TRUE,TRUE,242,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE
89088962,1200381890,37,19961120,23,FALSE,370921,山东省,泰安市,宁阳县,6,280000,上海市上海市宝山区宝山区共和新路4802号,2018/7/24,2018/1/29,2018/7/20,57,1,1,0,0,,,0,FALSE,shandong,0.238642857,FALSE,0,0,1800,381.65,32,19,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
100269845,1200549414,32,19901203,29,TRUE,320522,null,null,null,12,650000,江苏省苏州市太仓市中市路46号,2019/7/6,2019/2/1,2019/6/25,9,1,0,5,2,3,4,,,jiangsu,0.204578462,,0.9,0.41,0,0,,52,0.079332,27,24,TRUE,TRUE,375,,,,,,,
97591105,1200434479,51,19980511,21,TRUE,510822,四川省,广元市,青川县,12,400000,上海市上海市普陀区中山北路3028号10幢-9临一楼门面房,2018/12/23,2018/7/1,2018/12/16,36,1,1,0,0,,,0,FALSE,sichuan,0.18056,FALSE,61.82,0,1000,936.15,14,59.42857143,0.1920935,6,5,TRUE,TRUE,97,FALSE,FALSE,FALSE,-2,FALSE,FALSE,FALSE
24613389,1200521667,36,19930308,26,TRUE,360122,江西省,南昌市,新建县,12,360000,上海市上海市浦东新区合庆镇南路8号迪发广场手机店,2019/5/26,2018/12/2,2019/5/21,51,1,1,0,0,,,0,FALSE,jiangxi,0.252566667,FALSE,0,2592.5,5500,3896.74,240,35,0.118126,6,5,TRUE,TRUE,83,FALSE,FALSE,FALSE,-25,FALSE,FALSE,FALSE
66644568,1200446074,34,19800918,39,FALSE,342127,null,null,null,12,330000,上海市上海市奉贤区青村镇钱桥社区金钱公路4909号,2019/1/12,2018/7/16,2019/1/11,82,1,1,0,0,,,29,TRUE,anhui,0.359345455,FALSE,0,0,0,0,130,66.28571429,0.1920935,32,27,TRUE,TRUE,239,TRUE,FALSE,FALSE,29,TRUE,FALSE,FALSE
28556865,1200441795,35,19970603,22,FALSE,352228,null,null,null,12,650000,上海市上海市奉贤区奉城镇东街9号,2018/12/31,2018/8/5,2018/12/31,35,1,0,0,0,,,,,fujian,0.204578462,,0,0,0,0,5,60.2,0.1920935,0,0,FALSE,FALSE,39,,,,,,,
39039072,1200519595,52,19930211,26,FALSE,522528,null,null,null,12,398000,浙江省宁波市海曙区药行街31号灵桥广场5楼A19,2019/5/22,2018/11/27,2019/4/3,16,1,0,0,0,,,,,guizhou,0.311346734,,0.97,0,100,26,3,60.2,0.185433,0,0,FALSE,FALSE,0,,,,,,,
67791494,1200525469,52,19720328,47,FALSE,522527,null,null,null,12,380000,浙江省宁波市慈溪市慈溪市龙山镇西门外村凤鸣路,2019/6/2,,,0,1,0,0,0,,,,,guizhou,0.311378947,,0,0,70,70,0,47,0.22741,37,36,TRUE,TRUE,209,,,,,,,
95855356,1200420488,61,19961025,23,FALSE,610429,陕西省,咸阳市,旬邑县,12,575000,上海市上海市浦东新区高东新路126-128号,2018/11/23,2018/5/25,2018/11/23,48,1,0,0,0,,,,,shanxi,0.204570435,,0,0,500,0.56,7,60.2,0.1920935,2,1,FALSE,FALSE,30,,,,,,,
76436287,1200357226,41,19991222,20,FALSE,412728,null,null,null,12,650000,上海市上海市静安区天目西路188号8楼828,2018/2/5,2017/8/15,2018/1/30,113,1,0,0,0,,,,,henan,0.465384615,,0.84,0.22,600,0.76,28,60.2,0.1920935,7,4,TRUE,TRUE,89,,,,,,,
30243826,1200470265,41,19940908,25,FALSE,410225,河南省,开封市,兰考县,12,650000,江苏省苏州市吴江市永康路200号,2019/3/9,2018/9/12,2019/3/9,45,1,0,0,0,,,,,henan,0.204578462,,0,16.02,1600,256.7,43,48,0.1920935,0,0,FALSE,FALSE,45,,,,,,,
103325500,1200510376,34,20000215,19,TRUE,340321,安徽省,蚌埠市,怀远县,12,618000,江苏省苏州市吴江市苏州市吴江区横扇南举路178号,2019/5/7,2018/11/10,2019/4/29,19,1,0,0,0,,,,,anhui,0.204563107,,0,0.87,900,0.2,5,60.2,0.1920935,4,4,TRUE,TRUE,171,,,,,,,
